"","Country","AidRecieved","BirthByProS","PrimaryCompletion","ElecGenpCap","EnerUsepPsn","PrimaryExpd","SecndryExpd","TertiryExpd","DebtExternl","GPDpCapUSDl","MalnutLwWgt","AidRecdpPsn","BMImaleIndc","DroughtKill","EpdmcAffctd","EpdmcKilled","InfanttMort","GNItotalPPP","GovtCivlAid","HIVPlwha","HourCompens","HourCompns2","HoursprWeek","HealthExpnd","PovertyPPP","Ruralpovrty","TobaccoUse","AdultLitrcy","SEENRPRSCFM","SIPOVGINI","HealthExpGDP","TsunamiKill","UrbanPopulat","MaternalMort","MurderedMale","MurderFemale","OilConsumptn","SuicideFmale","SuicideMale","MaternalMort2"
"225","Thailand",0.963407808688625,0.993637327677625,0.540545245463394,0.0384553157706962,0.0940140054624796,0.384422504620141,0.0460729663172679,0.00910817683439876,0.924663469860729,0.0246512986236938,0.846846846846847,0.95269811194666,0.776105498302852,1,1,1,0.916162489196197,0.961723637325986,NA,0.912509776890467,NA,NA,0.0843373493975946,0.0375886367008503,0.952365930599369,NA,0.633684210526316,0.913084191396548,0.849664771280659,0.373021670318968,0.12857890308642,0.764280467823041,0.260265852344171,0.964345249120207,0.127538442358162,0.911920458513072,0.0568996002532273,0.799732643610491,0.767046479026043,0.958105646630237
"226","Timor-Leste",0.918079104499948,0.250265111346766,0.317034770511797,NA,0.0027424969572228,0.437779963960289,NA,0.0433112217478868,NA,0.00325762591625466,0,0.807686721538336,0.948401288150187,NA,NA,NA,0.601555747623163,0.999626067771977,NA,NA,NA,NA,NA,0.00814467656495433,0.234805467928496,NA,NA,0.441839722942074,0.748722736145294,0.176040905770636,0.451857895679012,NA,0.19553395006287,0.662437488423782,0.18449834797397,0.766813049735542,NA,0.744913458286617,0.8049906890138,0.728597449908925
"227","Togo",0.899019798572348,0.576882290562036,0.429753817570994,NA,0.0243165271506383,0.160285803247521,0.0517308200055925,0.0711757469259708,0.790541780147011,0.0015546639597435,0.502252252252252,0.913135984986362,0.856599203673423,1,1,1,0.478824546240277,0.999599416575643,NA,0.973224713121926,NA,NA,NA,0.00729756358344304,0.271713985278654,NA,NA,0.469968620140572,0.369108037002461,0.236425614803993,0.361265463580247,NA,0.304158433626729,0.632802370809409,0.297543124100699,0.776724254440457,NA,0.835965947822376,0.865861638262737,0.728597449908925
"228","Tokelau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","Tonga",0.951159032069796,0.978791092258749,0.706009870709947,NA,0.0310551187224203,0.1422062499773,0.0172716677302675,0.0653872909623739,0.86675269245099,0.0195391177916668,NA,0.568060993954497,0.206759081986283,NA,NA,NA,0.918755401901469,0.999984479311974,NA,NA,NA,NA,NA,0.0255427028036025,NA,NA,0.269473684210526,0.986881777071672,0.758244929135195,NA,0.201928632098765,NA,0.140764774564397,0.926560474161882,0.00411282355550899,0.990708178674946,NA,0.815582596491475,0.939241905479943,0.901639344262295
"230","Transnistria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Trinidad and Tobago",0.961053828771531,0.976670201484623,0.574959115925085,NA,0.884834842795013,0.228832125344261,0.0482958789154116,0.0418688739338228,NA,0.0946146065845855,0.941441441441441,0.950771073348544,0.534565933588131,NA,NA,NA,0.855661192739844,0.997812480349062,NA,0.997689260956367,NA,NA,NA,0.171751730157449,0.858254468980021,0.804816223067174,0.625263157894737,0.984424362343539,0.803496562844776,0.379108838568298,0.239219087654321,NA,0.0312511226872642,0.966382663456196,0.303274700159463,0.842193560064449,NA,0.736932828959077,0.644068620332589,0.959927140255009
"232","Tunisia",0.879340945482843,0.942735949098621,0.576186067070571,NA,0.0502822325275911,0.267687868963315,0.0782165395122732,0.0238130426235556,0.8262159671212,0.0280002199796652,0.945945945945946,0.922971728385269,0.622930242305099,1,NA,NA,0.895419187554019,0.993647426291011,NA,0.999707139719354,NA,NA,NA,0.0559425757201563,0.915772870662461,0.88212927756654,0.530526315789474,0.720611303350092,0.811151659169991,0.407109812515218,0.272066080246914,NA,0.621813813544099,0.975551027968142,0.0219615154505273,0.97551129373071,NA,0.93061964773133,0.931609770680567,0.950819672131147
"233","Turkey",0.804995286054203,0.946977730646872,0.669326574573007,0.0480316773613883,0.0857635608207304,0.193206931153043,0.0298845975599728,0.0138902650102701,0.864185172209018,0.053615082379977,0.925675675675676,0.944429091896834,0.51268192127686,NA,1,1,0.909248055315471,0.916210025305764,NA,0.999028561020297,NA,NA,0.423877327491786,0.12139560182177,0.956782334384858,0.621292775665399,0.343157894736842,0.921112191090484,0.706237800220657,0.346968590211834,0.304962411111111,NA,0.679016975031435,0.968142248564549,0.0415992877092354,0.96080241991961,0.0296980033341086,0.905765113636151,0.927605907694476,0.983606557377049
"234","Turkmenistan",0.955019978151235,0.994697773064687,NA,0.0510359881088846,0.234604032416634,NA,NA,NA,1,0.0120015891158619,0.824324324324324,0.947574541009091,0.616446011310518,NA,NA,NA,0.627484874675886,0.997217658921404,NA,NA,NA,NA,NA,0.0218987666524197,0.478443743427971,NA,NA,0.994782705433133,NA,0.391283175066959,0.0429877166666667,NA,0.424528471349021,0.976940174106316,0.142687188509304,0.859541088905884,0.0884189784846066,0.854672825818756,0.669932165997936,0.9408014571949
"235","Turks and Caicos Islands",0.959371773191865,1,0.582181557081536,NA,NA,NA,NA,NA,NA,NA,NA,0.698524970530582,NA,NA,NA,NA,0.843560933448574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782364423321735,NA,NA,NA,0.928886743308784,NA,NA,NA,NA,NA,NA,NA
"236","Tuvalu",0.959706987115215,0.977730646871686,0.657087842859832,NA,NA,NA,NA,NA,NA,0.0139607357401408,NA,0.182146239273375,NA,NA,NA,NA,0.800345721694036,NA,NA,NA,NA,NA,NA,0.0547272491385972,NA,NA,NA,NA,1,NA,0.968395433950617,NA,0.44496137955811,NA,0.0211849386673728,0.972893620236843,NA,0.726840300806639,0.869462580454522,NA
"237","Uganda",0.703786121544977,0.383881230116649,0.210750606890726,NA,NA,0.101430138873343,0.0642491700989123,0.0538349350388419,0.944019517049439,0.00269331577963703,0.635135135135135,0.923317339773925,0.822415324368363,1,0.997445094089323,0.982062780269058,0.622299049265342,0.997019735620969,NA,0.750008035800384,NA,NA,NA,0.0129845668736658,0.319768664563617,0.5297845373891,0.835789473684211,0.64136836086092,0.764983450734108,0.477233990747504,0.445003114197531,NA,0.0522161846596012,0.747453232080015,0.482663113897888,0.541334331409729,NA,0.704515177559582,0.734299077346481,0.719489981785064
"238","Ukraine",0.867961629977702,0.986214209968187,0.631370309053836,0.0736727601074803,0.157775995789002,NA,NA,0.0129738326827816,0.702699870618657,0.00937637177461985,0.984234234234234,0.944848106423084,0.603913062692542,NA,1,1,0.935177182368194,0.978760336080629,NA,0.958938845773348,NA,NA,NA,0.0602570246292471,0.998738170347003,0.698352344740177,NA,0.996257591463029,0.765628447763727,0.0423666910153397,0.365541161111111,NA,0.650664630860428,0.966753102426375,0.223775864207706,0.886260179905663,0.018280320997507,0.803378453082417,0.409819151323996,0.972677595628415
"239","United Arab Emirates",0.960815886745582,1,0.661720749027537,0.530541360341257,0.459681749409357,0.0855517771158629,0.0213070096508152,0.0102566577193975,NA,0.199439262356798,NA,0.951296039736575,0.416464116121693,NA,NA,NA,0.952463267070009,0.97503575102136,NA,NA,NA,NA,NA,0.183044164071313,NA,NA,0.787368421052631,0.86659059523345,0.828125265212594,NA,0.114792501851852,NA,0.824092868690497,0.987405075013891,0.00567908872863306,0.994966207917898,0.3499143806578,0.993806434540308,0.971472258739518,0.990892531876138
"240","United Kingdom",NA,0.989395546129374,NA,0.115356816961138,0.167363344521884,0.36676559068635,0.0947091517879866,0.0114582865080759,NA,0.268119127815444,NA,NA,0.463586520326571,NA,1,1,0.979256698357822,0.852221602325783,0.479975601353684,0.983224820265931,0.344359395845603,0.344359395845603,0.695509309967144,0.415008982528289,NA,NA,0.338947368421053,NA,0.798455401850123,0.274409544679815,0.483673264197531,NA,0.77137147476199,0.991479903685868,0.00860440804003179,0.993400642762409,0.094761575909145,0.896820195189985,0.845456479698771,0.990892531876138
"241","United States",NA,0.992576882290562,0.702229008342319,0.260121084639871,0.392795052851385,0.354663412343776,0.079850530805306,0.0109177344459677,NA,0.357788143216516,NA,NA,0.387710967381403,1,1,1,0.962834917891098,0,0.383385324413935,0.767865369986107,0.425327076669013,0.425327076669013,0.559693318729465,1,NA,NA,0.587368421052632,NA,0.791733853857252,0.392257121986852,0.993044868518518,NA,0.802227411532244,0.982681978144101,0.111058036534934,0.920212030386665,0.221890911244653,0.848577389331896,0.744356426041085,0.982695810564663
"242","Uruguay",0.954711701061012,0.996818663838812,0.709390798270078,NA,0.0685330803811815,0.124562378429281,0.0282985098204451,0.00945460847495915,0.904727179882955,0.0901700413061334,0.869369369369369,0.944700339740819,0.534955115749618,1,NA,NA,0.961106309420916,0.996757670269305,NA,0.997867834298225,NA,NA,0.638554216867472,0.140441620135481,0.988117770767613,NA,0.404210526315789,0.974219536596452,0.860833404056692,0.502069637204772,0.40443789691358,NA,0.916292437578588,0.976106686423412,0.113907975849309,0.945381334155575,NA,0.785320482783482,0.611071490456371,0.975409836065574
"243","USSR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215795493716378,0.853754892750871,NA,0.706041254689473,0.438133887696057,NA
"244","Uzbekistan",0.927155320772788,0.998939554612937,0.593317970373742,0.0295452652366983,0.0847888371215366,NA,NA,NA,0.940205019943521,0.0084060548661625,0.905405405405405,0.948013776875293,0.611272597156547,1,1,1,0.717372515125324,0.993389324485266,NA,NA,NA,NA,NA,0.0201403128172122,NA,0.671736375158428,0.821052631578947,0.992431804579925,0.749927862174319,0.292671049427806,0.247258148148148,NA,0.284264415304473,0.96684571216892,0.0668675074911561,0.965325718085991,0.0122907995144009,0.912424689108746,0.868329786429139,0.97632058287796
"245","Wallis et Futuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Vanuatu",0.945493318168894,0.724284199363733,0.510288456638156,NA,0.00825451750166431,0.262278745830977,0.0629442224307469,0.135749366088159,0.933300182592977,0.0134496468090498,NA,0.695902468967647,0.506584021292399,NA,NA,NA,0.882454624027658,0.999944187087131,NA,NA,NA,NA,NA,0.0268370584310093,NA,NA,0.484210526315789,0.775395818430582,0.74485275396758,NA,0.212758764814815,0.997203231821007,0.156886563678822,0.935636228931284,0.0106649600847293,0.985415310079753,NA,0.831279426279948,0.916846653355686,0.901639344262295
"247","Venezuela",0.95380931715128,0.946977730646872,0.616008089521617,0.0803612051610676,0.147968270892401,0.133618086586253,0.0198151406563126,NA,0.956675631122503,0.0529534319101245,0.905405405405405,0.951565532959879,0.459843671370591,NA,1,1,0.901469317199654,0.975758481793242,NA,0.982331953556645,NA,NA,0.692223439211394,0.068638339364177,0.864773922187171,NA,0.463157894736842,0.939935232845356,0.823576338793176,0.488677867056246,0.191734537654321,NA,0.927079216813364,0.952769031302093,0.145697357328702,0.572636877255243,0.0969432654871703,0.945215094026536,0.886195790059286,0.918032786885246
"248","West Bank and Gaza",0.58478068928363,0.988335100742312,0.574109494137468,NA,NA,NA,NA,NA,NA,0.00901093453057748,NA,0.586289345507944,0.521678016625064,NA,1,1,0.848746758859118,0.999381095888356,NA,NA,NA,NA,NA,NA,0.996950578338591,NA,NA,0.936658355359507,0.894084698294152,0.262965668371074,NA,NA,0.712048679719777,0.96101129838859,NA,NA,NA,NA,NA,NA
"249","West Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352028880583497,0.990813750830555,NA,0.751038963664951,0.705642965827936,NA
"250","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","Vietnam",0.521721562934918,0.869565217391304,0.641863778955033,NA,0.0374063993686811,0.30194427302237,0.0515961702282195,0.0312909495746748,0.878086458884417,0.00616532989500981,0.549549549549549,0.933393839944599,0.925201469483414,1,1,1,0.855661192739844,0.981198479630841,NA,0.955367378936203,NA,NA,NA,0.0238844443662305,0.544584647739222,0.607097591888466,0.578947368421053,0.91111599303041,0.825239752185352,0.264670075480886,0.31114567037037,NA,0.225745464343452,0.951287275421374,0.0864847222461956,0.943895587970786,NA,0.658526954369091,0.775631301759784,0.948087431693989
"252","Virgin Islands (U.S.)",NA,0.984093319194062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94864828453386,NA,NA,NA,NA,NA,NA,NA
"253","North Yemen (former)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","South Yemen (former)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Yemen",0.862300405548988,NA,0.291474364764159,NA,0.016071290447834,NA,NA,NA,NA,0.00398513734265482,NA,0.936918953211758,NA,NA,NA,NA,0.614520311149525,0.996467198758438,NA,0.996082100879652,NA,NA,NA,0.0127224648846078,0.510515247108307,NA,NA,NA,0.374335907663583,0.316289262235208,0.208931069135803,NA,0.240219148553979,0.756899425819596,NA,NA,NA,NA,NA,0.819672131147541
"256","Yugoslavia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0421744654688069,0.976950410663345,NA,0.713933674248052,0.671340745581218,NA
"257","Zambia",0.82486718644778,0.432661717921527,0.698304843570793,NA,0.0344261228386742,0.0709400126197464,0.0183434621817756,0.0827719558051802,0.916011618671917,0.00318087277577127,0.666666666666667,0.912426838883685,0.941815841282106,1,1,1,0.527225583405359,0.998697699679779,NA,0.826794572798994,NA,NA,NA,0.00889061841438596,0.132492113564669,0.0697084917617237,0.808421052631579,0.48360278915114,0.572740388695578,0.728755782809837,0.252542317283951,NA,0.317017693551284,0.730042600481571,0.448050082456096,0.573400936509038,NA,0.707722881819211,0.738802360261687,0.601092896174863
"258","Zimbabwe",0.852088352812654,0.577942735949099,0.512118589803429,NA,0.0420040245600345,0.21419790049518,0.0660864978771336,0.0389114908833385,0.75279060394053,0.00226524880684234,0.689189189189189,0.919510820649761,0.846060635436105,1,0.809100623986636,0,0.533275713050994,NA,NA,0.78572270417183,NA,NA,NA,0.00478702114247646,NA,0.449936628643853,0.774736842105263,0.780219114207004,0.694950352202325,0.61845629413197,0.388669204320988,NA,0.310901293335728,0.696517873680311,0.559081373888145,0.475991753400058,NA,0.655008939337889,0.70247361448188,0.482695810564663
"259","Åland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438202247191011,NA,NA,0.973224713121926,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50718285853421,NA,NA,0.0800049398239626,NA,NA,NA,NA,NA,NA,NA
"261","Christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Coastline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Curaçao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Sint Maarten (Dutch part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","St. Martin (French part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Antarctica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Virgin Islands, British",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Hawaiian Trade Zone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","U.S. Pacific Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Wake Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Bonaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Sark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Chinese Taipei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Saint Eustatius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Saba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
